dataId,query
936,GARMENTECH Bangladesh - Garment & Allied Machinery and Accessories Trade Show
937,LEATHERTECH BANGLADESH
938,Textech International Expo
939,"BLACH-TECH-EXPO - Trade Fair for Sheet Metal Processing, Joining & Coating"
940,KIELCE BIKE-EXPO
941,PLASTPOL - International Fair of Plastics Processing(PLASTPOL)
942,RTE - International Rubber and Tyre Exhibition
943,BUDMA - International Construction Fair
944,FDI - Annual World Dental Congress (Poland) 
945,FDI - Annual World Dental Congress (Poznan)
946,FURNICA - International Fair of Components for Furniture Production
947,INTERMIC - International Machines Innovations Components
948,SECUREX
949,TTM Automotive Technology Fair
950,ExpoWELDING -International Welding Fair
951,LIGHT - Lightfair - International Trade Show of Lighting Equipment
952,Retail Show
953,Warsaw Build  Poland
954,WIHE - Warsaw International Healthcare Exhibition
955,WORLDFOOD WARSAW
956,SEMICON Europa (France)
957, Autonomic Paris 
958, Premiere Vision Accessories
959,BEYOND BEAUTY - BEYOND BEAUTY
960,Concours Lepine 
961,Emballage - PACKAGING EXHIBITION - PARIS
962,EQUIP HOTEL PARIS
963,EQUIPMAG 
964,Eurocoat
965,EUROSATORY
966,Expoprotection
967,IN-COSMETICS EUROPE
968,INDUSTRIE Lyon - The meeting point for industrial equipment & manufacturing professionals
969,"INTERFILIERE - International Exhibition of Lace, Embroidery and Textile Accessories for Lingerie(Interfiliere)"
970,IT Partners
971,JEC Composites Show
972,"maison & objet - Home Decoration, Giftware and Tableware Trade Exhibition(Autumn)"
973,"maison & objet - Home Decoration, Giftware and Tableware Trade Exhibition(Spring)"
974,MAKEUP IN PARIS
975,MCB - Mondial Coiffure Beaute
976,MIDEST - International Industrial Subcontracting Exhibition
977,NAUTIQUE - International Paris Boat Show
978,Pack & Gift - from Promotion to Loyalty Building
979,PHARMAGORA - The most important exhibition for pharmacists in France
980,PREMIERE VISION - The World's Premier Fabric ShowPremiere Vision
981,SIAL- The Global Food Marketplace (Paris)
982,"SILMO - International Trade Fair of Spectacles, Ocular Instruments and Optician Equipment"
983,Texworld - Worldwide Textile Rendez-vousTexworld
984,"AUTOEXPO AFRICA (KENYA) - International Automotives, Spare Parts, Accessories & Transportation Trade Exhibition"
985,Buildexpo Africa
986,Kenya Plast 
987,MEDIC EAST AFRICA
988,ALIHANKINTA - Subcontracting Exhibition
989,IDEX - International Defence Exhibition & Conference
990,ISNR - International Exhibition for National Security & Resilience 
991,SIAL Middle East
992,VIV MEA 
993,WFES - World Future Energy Summit + Exhibition
994,"Agra Middle East (AGRAme) - International Exhibition for Agri Business, Fishing & Aquaculture, Flower & Garden and Poultry & Livestock"
995,Airportshow - Airport Build & Supply Exhibition
996,Intel Developer Forum (IDF) Beijing
997,"International electronic equipment, components and electronic equipment exhibition"
998,"ISH China & CIHE - China International Trade Fair for Sanitation, Heating and Air-Conditioning  "
999,MICONEX - International Conference and Fair for Measurement Instrumentation and Automation
1000,PT/EXPO COMM CHINA
1001,SALON CHINA (Beijing)()
1002,Security China - China International Exhibition on Public Safety and Security (Beijing)()
1003,The Beijing (Spring)International Jewelry Fair()
1004,"TM Symposium China - ICE, HEV and EV Transmissions and Drives"
1005,VIV China - International Trade Fair for Intensive Animal Production and Processing
1006,WMF - International Exhibition on Woodworking Machinery and Furniture Manufacturing Equipment()
1007,Changchun China International Animation and Comics Exposition()
1008,Changsha Chinese Tea Culture Exhibition
1009,"CDWF - The International Exhibition for Water Supply & Procseeing Technology and Equipment, Chengdu"
1010,Chendu International Pregnancy & Baby Products Exhibition
1011,China (Chengdu) International Pet & Aquaerium Expo()
1012,Chinese New Year Shopping Festival in Sichuan()
1013,CWIEME China - China West International Equipment Manufacturing Exhibition()
1014,"China Chongqing International Lubricating oil & grease, Technology & Equipment Expo"
1015,CIMAMotor -  China International Motorcycle Trade Exhibition
1016,COATEXPO -International Coatings Exhibition//
1017,Dalian Tea Expo and Zisha Ceramic Crafts Fair (Spring)()
1018,Dalian Tea Fair
1019,International Famous Furniture Fair (Dongguan)()
1020,SinoCorrugated South 
1021,SinoFoldingCarton - China International Packaging Industry Exhibition on Folding Carton
1022,China Fuzhou International Buddhist Items & Crafts Fair
1023,Strait (Fuzhou) Fishery Expo () 
1024,ALUMINUM WINDOOR & CURTAIN WALL EXPO - 
1025,"Asiamold - Guangzhou International Trade Fair for Moldmaking and Tooling, Design and Application Development"
1026,Canton Home Medical & Care Fair
1027,CECIA - China Exhibition & Conference on Instrumental Analysis & Biotechnology
1028,CERAMICS CHINA - China International Ceramics Industry Exhibition
1029,China (Guangdong) Bicycle Exhibition()
1030,China (Guangzhou) international wine & spirits exhibition and the world famous wine festival()
1031,CIFF -  China International Furniture Fair(Guangzhou)-Home Furniture(September)��(9)
1032,CIFM - China International Woodworking Machinery & Furniture Raw Materials Fair
1033,CIPS - China International Pet Show - International Pet and Aquarium trade show in Asia
1034,CISMEF - China International Small and Medium Enterprises Fair
1035,D�PPES - Digital Printers & Engravers & Signage ExpoD.PES
1036,Electrical Building Technology Guangzhou
1037,FASTENER EXPO GUANGZHOU
1038,FHW CHINA - Food Hospitality World
1039,FIREFLY ACG FESTIVAL
1040,GBE - China Billiards Exhibition
1041,"ARABLAB Conference - International Exhibition for Laboratory Technology, Instrumentation & Services"
1042,"Interbake - China Bakery Exhibition - International Bakery Equipment, Supplies and Ingredients Exposition"
1043,LED CHINA (Guangzhou)LED
1044,PHARMCHINA (Autumn)()
1045,SHOES & LEATHER - International Shoes & Leather Exhibition/SHOES&LEATHER
1046,SIGN CHINA()
1047,SINO LABEL()
1048,China (Hainaan) International Winter Trade Fair of Tropical Agricultural Products Exhibition()
1049,cicaf - China International Cartoon & Animation Festival
1050,Electronics and Information Fair (EIF)
1051,Outdoor Lifestyle Hangzhou()
1052,Agriculture & Food Expo Harbin
1053,HBF - Harbin Trade Fair - China Harbin Fair for Trade and Economic Cooperation
1054,China International Heating Boiler Air Conditioning Energy-saving Emission Reduction Exhibition 
1055,China Jilin-Northeast Asia Investment And Trade Expo-
1056,Shandong International Tea Culture Fair
1057,China Kunming Import & Export Commodities Fair
1058,CITM - China International Travel mart
1059,CIE - China International Import Expo
1060,AMB China - China Metal Working & Forming Exhibition()
1061,Asia Outdoor Trade Show
1062,JIAF - INTERNATIONAL APPAREL HOUSEHOLD TEXTILE & FABRICS TRADE FAIR JANGSU CHINA
1063,Scan China - International Exhibition of Automatic Identification Technology
1064,CAEXPO China-Asean Expo
1065,ChinaMach - China International Machinery Industry Exhibition
1066,CICGF - China International Consumer Goods Fair
1067,China (Qingdao) International Tea Culture Fair()
1068,China Drugstore & Life Care Show 
1069,China Oral Cavity Equipment (QingDao) Exhibition & Technical Exchange Meeting()
1070,China Qingdao International Tire Fair()
1071,IUMRS-ICAM - International Conference on Advanced Materials
1072,Qingdao Int`l Machine Tools & Moulds Exhibition (JNMTE)()
1073,SINOCES - China International Consumer Electronics ShowSINOCES
1074,TEA EXPO()
1075, MCBE SHANGHAI - Shanghai International Infant Food & Supplies Expo
1076,ACLE - All China Leather Exhibition
1077,Aluminium China
1078,"APFE - International Adhesive Tape,Protective Film & Optical Film Expo()"
1079,"APFO -International Adhesive Tape,Protective Film & Optical Film Expo()"
1080,Aquatech China - International Exhibition & Conference on Water Technology
1081,Asia Electronics Exhibition in Shanghai (AEES)
1082,Auto Shanghai - International Automobile & Manufacturing Technology Exhibition
1083,Automechanika Shanghai
1084,Automotive Testing Expo China
1085,Bakery China - International Trade Fair for the Baking and Confectionery Industry
1086,"bauma China - International Trade Fair for Construction Machinery, Building Material Machines, Construction Vehicles and Equipment"
1087,Beijing Essen Welding & Cutting
1088,"BWT EXPO - Shanghai Building Water , Water Treatment Technology and  Equipment Expo -"
1089,CFF - China Shanghai Farming Means of Products Fair 
1090,"China (Shanghai) Beauty, Hairdressing & Cosmetics Expo()"
1091,China (Shanghai) International Battery Industry Fair()
1092,China (Shanghai) International Medical Devices Exhibition()
1093,China (Shanghai) International Optical Fair()
1094,China (Shanghai) International Printing Industry Expo
1095,China (Shanghai) International Touchscreen Exhibition()
1096,China Aid - China International Exhibition of Senior Care Rehabilitation Medicine and Healthcare 
1097,China Auto Parts and Service Show
1098,CHINA BEAUTY EXPO - International Beauty & Cosmetics Expo()
1099,China Clean Expo
1100,China Cycle - China International Bicycle & Motor Fair
1101,China Health Industry Exposition and Mayor Forum
1102,China International Agrochemical & Corp Protection Exhibition
1103,"China International Gold, Jewellery & Gem Fair"
1104,China International Home Medical Health Care Recovery Products & Instruments (Shanghai) Expo  ()
1105,China International Nutrition And Health Expo(Shanghai)()
1106,China International Occupational Safety & Health Goods Expo
1107,China Joy - China Digital Entertainment Expo & Conference
1108,CHINA PHARM - China International Pharmaceutical Industry Exhibition (Shanghai)()
1109,"CHINA REFRIGERATION/CR EXPO - International Exhibition for Refrigeration, Heating, Ventilation and Air-Conditioning/Frozen Food Processing, Packaging and Storaging"
1110,"CHINA REFRIGERATION/CR EXPO (Shanghai) - International Exhibition for Refrigeration, Air-conditioning, Heating and Ventilation, Frozen Food Processing, Packaging and Storage"
1111,"China Tea Expo, Shanghai"
1112,"China Toy Expo - International Trade Fair for Toys, Hobby & Baby Articles"
1113,CHINAPLAS - International Exhibition on Plastics and Rubber Industries (Shanghai)()
1114,Chinese (Shanghai) Exposition of Household Medical Appliances () 
1115,CHSE - China Human Settlement Environment and Technology Expo
1116,CIAAR - China (Shanghai) International Auto Air-conditioning & Transport Refrigeration Exhibition
1117,CIBS - China International Boat Show
1118,CIHF - China International Hardware Fair()
1119,"CIHS - China International Hardware Show - Trade Fair for Tools, DIY and Building Hardware, Security Systems, Locks and Fittings"
1120,CITEXPO - CHINA INTERNATIONAL TIRE EXPO
1121,Cphi & ICSE China - International Exhibition on Pharmaceutical Ingredients
1122,CPhI China
1123,CRTS China - China International Rail Transit Technology Exhibition
1124,CSA Annual Meeting / China Dental Show 
1125,CWEE - China (Shanghai) International Wind Energy Exhibition and Conference()
1126,DenTech China - International Exhibition for the Dental Industry
1127,DMC - International Exhibition on Die & Mould Technology & Equipment(DMC)
1128,DOMOTEX asia/CHINAFLOOR - The Largest International Trade Fair for the Floor Covering Industry in Asia and China
1129,DRT Show - Diving Resort Travel Expo (Shanghai)
1130,EASTPO (SIMTOF) - Shanghai International Machine Tool Fair()
1131,ECF - East China Fair 
1132,Textile Asia - Exhibition & Conference on Textile & Garment Industry & Accessories
1133,"IRANTEX - TECH(ITT) - International Exhibition of Textile & Apparel Machinery, Related Industries"
1134,TEXTECH INT'L EXPO - Textech Sri Lanka International Expo
1135,NT EXPO - Business on Rails 
1136,APS-THE SECURITY TRADE FARE
1137,AMTEX- ASIAN MACHINE TOOL EXHIBITION
1138,CHINA BEAUTY EXPO - International Beauty & Cosmetics Expo()
1139,IRAN CONFAIR - International Exhibition of Building and Construction Industry 
1140,Retail Design Expo
1141,RetailEX ASEAN 
1142,Automechanika Johannesburg
1143,InterAqua-International Water Solution Exhibition (Tokyo)
1144,CYCLE MODE international (Tokyo)
1145,MTTI - Machine Tool Technology Indonesia
1146,DEMA Show 
1147,TDEX - Thailand Dive Expo
1148,MIF - Macao International Trade & Investment Fair
1149,MEDTEC Japan
1150,"LabAsia - International Laboratory, Analytical and Instrumentation Technology Exhibition and Conference"
1151,UrTran - Beijing International Urban Rail Transport Technology Exhibition
1152,Pet Fair Professional/Pet Paradise Asia - International Trade Event for Pet and Aquatic Products & Services
1153,Texworld Paris Autumn - International Textile Trade Fair()
1154,CPhI Japan (Tokyo)
1155,Foam Expo 
1156,Vietnam Saigon Fabric & Garment Accessories Expo
1157,IPF - International Plastic Fair Japan
1158,JECA FAIR- Electrical Construction Equipment and Materials Fair
1159,Interclima + Elec - Home & Building
1160,Mach-Tool - Machine Tools Exhibition
1161,"A + A - Safety, Security and Health at Work. International Trade Fair with Congress and Special Events(A+A)"
1162,"The International Exhibition on Plastics Products,Technology,Additives, Raw Materials, Services, Equipments, Supplies (ALLPLAS INDONESIA)"
1163,T-PLAS - International trade fair for the plastics and rubber industries 
1164,INTERNATIONAL TRADE FAIR JOINING CUTTING SURFACING
1165,MIMS Automechanika Moscow
1166,MYANMAR PHAR - MED EXPO 
1167,Latin Auto Part Expo 
1168,"Paper Arabia - Int. Technological Exhibition for Paper, Printing & Converting Industries"
1169,Bondexpo - International trade fair for bonding technology
1170,IMBEX-Indonesia Maternity Baby & Kids Expo
1171,PLMA's Private Label Trade Show (Chicago)
1172,VIETFISH
1173,"European Coatings SHOW - plus Adhesives, Sealants, Construction Chemicals"
1174,CBME China -  International Children-Baby-Maternity Industry ExpoCBME
1175,Automechanika Chicago
1176,R+T Asia/China Windoors
1177,"HGH India - Home Decor, Gifts, Houseware"
1178,China (Chengdu) Food and Drinks Fair (March)()
1179,China Food & Drinks Fair (Autumn)()
1180,IRAN RIDEX
1181,"Fi Asia - Food Ingredients Asia - International Exhibition on Food Ingredients, Product Development and Quality Control"
1182,"BAU - World''s Leading Trade Fair for Architecture, Materials, Systems(Bau Munich)"
1183,Aqua-Therm Moscow
1184,Architecture + Construction Materials - Architecture + Construction Materials Exhibition
1185,CosmoBike Show
1186,Interzum Cologne/
1187,METS - Marine Equipment Trade Show
1188,SIMM - Shenzhen International Machinery & Mould Industry Exhibition()
1189,China Beauty Expo Chengdu (Spring) ()
1190,Automechanic Philippines
1191,Beautyworld Middle East
1192,Vitafoods Asia - The nutraceutical event for Asia
1193,Hair Expo Indonesia
1194,Professional Beauty India - Bombay (Mumbai)
1195,Tokyo Motorcycle Show
1196,Motorcycle Trade Expo
1197,"INTERFILIERE SHANGHAI - The leading trade show for intimates, beachwear and swimwear fabrics"
1198,"LISDEREVMASH - International Specialized Exhibition of Machinery and Equipment for Timber, Woodworking and Furniture Industry"
1199,MetalWorking.Tools.Plastics
1200,PLASTEX UKRAINE - International Exhibition for the Plastics and Rubber Industry
1201,"POLYGRAPHY (Poligrafia) - Exhibition for the Printing, Paper and Packaging Industry"
1202,SIA - International Motor Show
1203,"UKRAINAMEDICA (Public Health) - International Specialized Exhibition and Conference on Medical and Laboratory Equipment, Pharmaceutics, Dental Medicine and Ophthalmology"
1204,VELOBIKE - Trade Show VELOBIKE
1205,Wine and Winemaking
1206,CAITME - Central Asian International Textile Machinery Exhibition
1207,EXTEMIN - Mining Technology Exhibition (part of PERUMIN - Mining Covention)
1208,EXPO PESCA & ACUIPERU - Specialized Exhibition for Fishery and Fish Processing
1209,Expo Plast Peru - International Fair of the Plastic Industry
1210,EXPOMINA PERU
1211,Expotextil Peru
1212,Internacional Expo Detalles Pepu
1213,RACS ASC - RACS Annual Scientific Congress
1214,SOGEX - Sarawak Oil  & Gas Expo
1215,APOC - Asian Pacific Orthodontic Congress
1216,AES Expo - Asia Esthetic & Skincare Exposition
1217,AFLAS - Asian Federation of Laboratory Animal Science Associations
1218,"Aseanwood - Woodtech - Asean International Woodworking Machinery, Timber Processing & Furniture Manufacturing Supplies Exhibition & Conference"
1219,ASIA WATER- WATER & WASTEWATER INDUSTRY EVENT (Asiawater)
1220,Asian Utility Week - Malaysia
1221,"ASIA'S International Feed, Livestock and Meat Indusry Show/"
1222,BIOMALAYSIA CONFERENCE & EXHIBITION
1223,Buildtech - Malaysia International Building Materials & Construction Technology Exhibition
1224,Comic Fiesta
1225,CosmoBeaute Asia
1226,DSA - DEFENCE SERVICES ASIA EXHIBITION AND CONFERENCE
1227,ECOLIGHT ASIA
1228,FDI / MDA SCIENTIFIC CONVENTION & TRADE EXHIBITION
1229,"FHM - Malaysian International Food, Hotel & Restaurant Exhibition"
1230,FIG International Congress
1231,Green Build Asia
1232,IBE - International Beauty Expo
1233,IBEX- International Baby Expo 
1234,IFSEC Southeast Asia
1235,IGEM incorp. ECOEX - International Greentech & Eco Products Exhibition & Conference Malaysia
1236,KL International AV Show
1237,LIFT ASIA
1238,Malaysia International Branding Showcase (IBS)
1239,"Malaysia International Bus, Truck & Components Expo"
1240,Malaysia International Food & Beverage Trade Fair (MIFB)
1241,Malaysia International Food Processing & Bakery Equipment/Packaging & Labelling/
1242,Malaysia International Hardware Exhibition
1243,"Metaltech Malaysia (MTM) - Malaysian International Metalworking, Finishing, Surface & Heat Treatment, Robotic, Sub-Contracting and Foundry Production Engineering Exhibition"
1244,MIFF - Malaysian International Furniture Fair(MIFF)
1245,MIGP Expo - Malaysia International Gifts & Premiums Expo
1246,MIHAS - The Global Halal Marketplace
1247,Motherhood Expo
1248,M-PLAS - International Plastics and Rubber Trade Fair for Malaysia
1249,"M'SIA-SIGN, LED & NEON - Malaysia Int'l Sign, LED & Neon Exhibition"
1250,"MTA - Malaysia International Precision Engineering, Machine Tools and Metalworking Exhibition and Conference(Metaltech/MTA Malaysia)"
1251,POWER - GEN Asia (Renewable Energy World - Asia) - The Global Power Generation Exhibition & Conference
1252,RUBBER-PLAS MALAYSIA
1253,"SCORE - Sports, Competition, Outdoor Recreation Expo"
1254,SEACare - Southeast Asian Healthcare Show & Conference
1255,SOUTHEAST ASIAN HEALTHCARE & PHARMA SHOW
1256,Tenaga Expo & Forum
1257,THE MALAYSIA INTERNATIONAL DIVE EXPO ( MIDE)
1258,Nepcon/Microelectronics Exhibition
1259,IRGCE - International Rubber Glove Conference & Exhibition
1260,"KLIGP - KL INTERNATIONAL GIFTS, PREMIUM & STATIONERY FAIR"
1261,Retail Solutions Asia
1262,AMPER - International Trade Fair of Electrotechnics and Electronics
1263,"Automatizace & MSV - Automation (Measuring, Control, Automation and Regulation Technology) "
1264,BIKE BRNO-International Bicycle Trade Show
1265,IMT - International Machine Tools Exhibition
1266,MSV - International Engineering Fair
1267,MOTOCYKL - International Motorcycle and Accessories Exhibition
1268,"PRAGODENT - International Dental Apparatus, Instruments,Surgery Equipment and Service Fair"
1269,"TRANSPED-COMMA - International Exhibition of Trucks, Water-, Rail- and Air Transport, Logistics, Warehousing & Manipulation + Exh. of Municipal Equipment and Services"
1270,FloraHolland Trade Fair
1271,Broadband World Forum
1272,EAS - Euro Attractions Show (Amsterdam)
1273,ERA-EDTA Congress (Amsterdam)
1274,EU PVSEC-European PV Solar Energy Conference and Exhibition
1275,Hi Europe & Ni (Health Ingredients Europe)
1276,Intertraffic Amsterdam 
1277,ISSA INTERCLEAN
1278,"KINGPINS SHOW, AMSTERDAM (May)"
1279,"KINGPINS SHOW, AMSTERDAM (October)"
1280,PLMA'S World of Private Label
1281,Storage Expo
1282,World Publishing Expo (IFRA Expo & Conference) 
1283,Enterprise Mobility Exchange
1284,Bike MOTION Benelux - Bicycle Exhibition
1285,Macropak
1286,VSK - For the Installation Sector
1287,IFTF - International Floriculture Trade Fair
1288,RUBEXPO - International Rubber Expo (Sri Lanka)
1289,SRI  LANKA PLAST
1290,Sri Lanka Windows & Doors International Expo
1291,expomin
1292,CCAP - The Cold Chain Association of the Philippines - Annual General Membership Meetiing & Training Conference
1293,"AFEX - AsiaFood Expo - International Exposition of Food Processing, Packaging and Handling Machinery, Equipment and Technology"
1294,AGRILINK-International Agribusiness Exhibition and Seminars
1295,Automechanic Philippines 
1296,Automechanic Philippines
1297,FAPHL - Franchise Asia Phillippines Expo (PHILIPPINE FRANCHISING)
1298,"Glasstech Asia - International Glass Products, Glass Manufacturing, Processing & Materials Exhibition"
1299,GREEN PHILIPPINES - SOLAR POWER
1300,IFEX Philippines - International Food Exhibition
1301,IIEE Annual National Convention
1302,"International Food Packaging and Processing Equipment, Technology, Materials, Accessories and Services Exhibition"
1303,Medical Philippines Expo
1304,"Metal & Hardware (Manufac.Technology World Series) - International Metalworking, Machine Tools, Factory Automation, Hardware Products and Welding Machinery, Technology and Accessories Exhibition"
1305,MFI - Manila F.A.M.E. International
1306,"PDMAEC - Philippine Die & Mold Machineries, Accessories Equipment Exhibition & Convention"
1307,Phil Construct - International Trade Fair for Construction and Building Materials
1308,"PHILAUTO - International Autoparts, Accessories, Service and Repair Equipment Exhibition"
1309,"PHILBEAUTE - PHILIPPINES INTERNATIONAL BEAUTY, SPA & HEALTH INDUSTRY SHOW"
1310,PHILIPPINE FRANCHISING
1311,"Philippines International Plastics & Rubber Equipment, Technology, Materials, Accessories, Supplies & Services Exhibition"
1312,PowerTrends - International Technology Exhibition of Power Systems & Electrical Engineering
1313,PRINT PHILIPPINES
1314,PRINTECH PHILIPPINES
1315,PSECE Philippines
1316,The Manila International Auto Show
1317,Worldbex - Philippine World Building & Construction Exposition
1318,Manila International Book Fair - Manila International Book Fair
1319,International Exhibition VIETBUILD HANOI (March)
1320,Manufacturing Hanoi- LINKAGE VIETNAM MACHINE TOOL & AUTOMATION EXHIBITION 
1321,MTA Vietnam - The International Precision Engineering Machine Tools & Metalworking Exhibition & Conference (Hanoi)
1322,MTA Vietnam - The International Precision Engineering Machine Tools & Metalworking Exhibition & Conference (Hanoi)(MTA Vietnam)
1323,"PALME Vietnam - Professional Audio, Lighting, AV, Systems Integration, Music Software & IT and Entertainment Technology Exhibition "
1324,Vietnam Auto Expo - International Automobile & Supporting Industries Exhibition & Conference
1325,Vietnam Expo - Vietnam International Trade Fair
1326,Vietnam Hanoi Fabric & Textile Material Expo 
1327,VIETNAM HANOI GARMENT INDUSTRY EXPO
1328,Vietnam International Industrial Fair
1329,"VIETNAM MEDI-PHARM EXPO (December)  - Vietnam International Medical, Hospital & Pharmaceutical Exhibition"
1330,"ConBuild Vietnam - International Trade Fair for Construction Machinery, Building Material Machines, Construction Vehicles and Building Materials, Technology and Services"
1331,Elenex Vietnam
1332,"Food & Hotel Vietnam - The International Food & Drinks, Hotel, Restaurant, Bakery & Foodservice Equipment, Supplies & Services Exhibition"
1333,IIME - International Industrial Machinery Exhibition
1334,ILDEX 
1335,"International Exhibition VIETBUILD (Hochiminh City, Jul~Aug)"
1336,"International Exhibition VIETBUILD (Hochiminh City, July)"
1337,"International Exhibition VIETBUILD (Hochiminh City, Sep~Oct)"
1338,"LAB & TEST Vietnam - International Laboratory Equipment, Instrumentation, Test and Measurement and Quality Control Exhibition"
1339,LIGHTING WORLD in Vietnam
1340,Linkage Vietnam Machine Tool and Automation Exhibition
1341,METALEX Vietnam - International Machine Tools and Metalworking Technology ExhibitionMetalex Vietnam
1342,MTA Vietnam - The International Precision Engineering Machine Tools & Metalworking Exhibition & Conference(MTA Vietnam)
1343,Cambodia International Hardware & Tools Fair
1344,CAMBODIA INTERNATIONAL MACHINE TOOL & AUTOMATION INDUSTRY FAIR 
1345,"Cambodia International Machinery Industry Fair - Cambodia Int. Plastics, Rubber, Packaging, Printing and Foodtech Industry Fair "
1346,Cambodia International Textile & Apparel Accessories Fair
1347,Cambodia International Textile and Garment Industrial Fair 
1348,Cambodian Dental Association CDA 2014
1349,CamboMed-Cambodia International Medical & Pharmaceutical Equipment & Supplies Exhibition
1350,CAMBUILD-Cambodia International Building & Construction Industry Show
1351,"CAMFOOD / CAMHOTEL - Cambodian International Food & Drinks Industry Show / Cambodian International Hotel, Restaurant & Catering Industry Show"
1352,CAMWATER - Cambodia International Water And Wastewater Industry Exhibition & Conference
1353,THE BIG 5 Kuwait
1354,JORDAN International Industries & Machinery Exhibition
1355,SOFEX - The Special Operations Forces Exhibition & Conference
1356,ATX MIDWEST - Automation Technology Expo
1357,CHA Winter - Craft & Hobby Association Annual Convention & Trade Show
1358,MD & M West - Medical Design and Manufacturing West Conference & Exposition
1359,Natural Products Expo West
1360,Pacific Design & Manufacturing
1361,Pacific Design Manufacturing
1362,WestPack - The Western Packaging Exposition
1363,American Coating SHOW 
1364,Americas Mart Atlanta - Atlanta International Gift & Home Furnishings Market
1365,Anime Weekend Atlanta
1366,ASIS INTERNATIONAL - Advancing Security Worldwide
1367,FABTECH
1368,FABTECH - International and The AWS Welding Show - International Exhibition for the Metall Industry
1369,ISTE - International Society for Technology in Education 
1370,IWF-International Woodworking Fair
1371,MODEX
1372,Texprocess Americas
1373,Waste Expo
1374,"CLEO/QELS - Conference on Lasers and Electro-Optics/Quantum Electronics & Laser Conference/Photonic Applications, Systems & Technologies"
1375,Natural Products Expo East
1376,WFCT - International Window Film Conference and Tint-Off
1377,ACE - American Water Works Association Annual Conference & Exposition
1378,Advances in Prenatal Molecular Diagnostics Conference
1379,ASCRS and ASOA - American Society Cataract and Refractive Surgery / American Society of Ophthalmic Administrators
1380,Boston Vegetarian Food Festival
1381,MRS Fall Meeting & Exhibits (MATERIALS RESEARCH SOCIETY)
1382,PLASTEC NEW ENGLAND
1383,SID Display Week - The Society of Information Display
1384,The Vision Show
1385,INTERBIKE  OUTDOOR DEMO
1386,Aerocon - Aerospace. Defense. Instrumentation Charlotte Convention Center
1387,DESIGN & MANUFACTURING SOUTH
1388,Electronics South
1389,STAFDA's Annual Convention & Trade Show
1390,AACC Clin Lab Expo - AACC Clinical Laboratory Exposition
1391,AAOS Annual Meeting - American Academy of Orthopaedic Surgeons Annual Meeting
1392,American Academy of Ophthalmology Annual Meeting
1393,C2E2 - CHICAGO COMIC & ENTERTAINMENT EXPO 
1394,"CWIEME - Coil Winding, Insulation and Electrical Manufacturing Exhibition & Conference"
1395,Dealer Expo - Annual Dealernews International Powersports Dealer Expo
1396,Design & Manufacturing Midwest (Chicago)
1397,EPE - ENGINEERED PLUMBING EXPOSITION
1398,IEEE POWER & ENERGY SOCIETY TRANSMISSION AND DISTRIBUTION CONFERENCE AND EXPOSITION
1399,iHOBBY EXPO
1400,IMTS - International Manufacturing Technology Show
1401,IMTS- Industrial Automation North America
1402,LABELEXPO AMERICAS
1403,MD & M Chicago 
1404,Midwinter Meeting - Chicago Dental Society Midwinter Meeting and Exhibition
1405,NEOCON and Office Expo by OFDA - National Exposition of Contract Interior Furnishings
1406,OMTEC - The Orthopaedic Manufacturing & Technology Exposition and Conference
1407,PACK EXPO- International
1408,Pittcon Conference & Expo (Chicago)
1409,PLASTEC Midwest (formerly Plastics USA) - Plastics USA
1410,PTXi - International Powder & Bulk Solids
1411,TITANIUM Conference and Exhibition
1412,WEFTEC - Water Environment Federation / Annual Conference and Exposition
1413,ORIGINS GAME FAIR
1414,A-KON International Comic Con
1415,NE Apparel and Footwear Materials Show (March)
1416,NE Apparel and Footwear Materials Show (September)
1417,AAD - American Academy of Dermatology Annual Meeting
1418,CEDIA EXPO
1419,Dairy-Deli-Bake Expo
1420,Rocky Mountain Audio Fest
1421,SAWC SPRING-THE SYMPOSIUM ON ADVANCED WOUND CARE 
1422,SCTE (Society of Cable Telecommunications Engineers) Cable-Tec Expo
1423,The SIA Snow Show
1424,SAE World Conggress & Exhibition (Detroit)
1425,NYSCC - New york Society of Cosmetic Chemists
1426,IMS International Microwave Symposium
1427,NMEA Conference and Expo 
1428,PM - THE LANGUAGE OF POWDER METALLURGY
1429,Special Operations Medical Association Scientific Assembly (SOMSA)
1430,Aerocon  -  Aerospace. Defense. Instrumentation Show (Fort Worth)
1431,APEC - The Applied Power Electronics Conference and Exposition
1432,FLIBS - Fort Lauderdale International Boat Show
1433,Telematics UPDATE - Fleet and Asset Management 
1434,High Point Market - International Home Furnishings Market (April)()
1435,Hight Point Market - International Home Furnishings Market (October)()
1436,APTA EXPO - Public Transportation Exhibition
1437,International Quilt Market Houston
1438,MEDICAL WORLD AMERICAS
1439,OTC - Offshore Technology Exhibition & Conference
1440,(NATA) National Athletic Trainers' Association Clinical Symposia & A T Expo
1441,NADCA's Die Casting Congress & Exposition
1442,PASIC - Percussive Arts Society International Convention
1443,Citrix Synergy (San Francisco)
1444,IJSBA WORLD FINALS
1445,WOCEE-World Of Consumer Electronics Expo
1446,CHINA-SOUTH ASIA EXPO-
1447,China-Eurasia Expo
1448,Harbin International Economic and Trade Fair
1449,China International Public Security Expo (Shenzhen)
1450,"MIDO - International Optics, Optometry and Ophthalmology Exhibition"
1451,Iran Hardware and Tools Exhibition
1452,SEMICON Japan - Semiconductor Equipment & Materials Exhibition
